TimeStamp,ch4,ch6,ch7
6629.0127,-42783.27,-365171.19,-43946.8
6629.0167,-40864.57,-362978.84,-42033.68
6629.0207,-39699.51,-363482.66,-40731.53
6629.0247,-40311.1,-365306.71,-41280.04
6629.0287,-42108.3,-366465.09,-43128.21
6629.0327,-42786.22,-365322.44,-43925.77
6629.0366,-40882.4,-363133.66,-42038.97
6629.0406,-39711.91,-363606.73,-40745.12
6629.0446,-40309.82,-365407.37,-41292.82
6629.0486,-42105.35,-366569.66,-43151.38
6629.0526,-42807.11,-365433.36,-43971.4
6629.0566,-40900.66,-363219.69,-42066.29
6629.0606,-39724.4,-363685.13,-40750.08
6629.0646,-40315.16,-365486.52,-41285.38
6629.0686,-42100.05,-366640.85,-43125.59
6629.0726,-42803.91,-365491.91,-43944.7
6629.0766,-40901.14,-363268.75,-42047.7
6629.0806,-39686.16,-363718.79,-40693.14
6629.0846,-40279.97,-365532.82,-41238.36
6629.0886,-42081.31,-366682.05,-43123.3
6629.0926,-42812.07,-365545.55,-43977.36
6629.0966,-40916.11,-363321.06,-42089.8
6629.1006,-39727.93,-363774.34,-40767.96
6629.1046,-40299.37,-365571.35,-41295.34
6629.1086,-42073.11,-366707.75,-43146.33
6629.1126,-42780.64,-365583.8,-43979.94
6629.1166,-40879.54,-363363.64,-42085.27
6629.1206,-39681.63,-363804.34,-40762.48
6629.1246,-40276.01,-365625.85,-41289.57
6629.1286,-42058.33,-366788.29,-43127.73
6629.1326,-42775.25,-365675.87,-43964.15
6629.1366,-40866.57,-363442.42,-42063.81
6629.1406,-39681.87,-363879.2,-40754.13
6629.1446,-40257.08,-365673.25,-41274.6
6629.1486,-42037.54,-366839.07,-43114.86
6629.1526,-42764.0,-365713.12,-43976.88
6629.1566,-40866.05,-363456.58,-42092.71
6629.1606,-39659.17,-363860.03,-40754.9
6629.1646,-40253.31,-365664.76,-41285.09
6629.1686,-42042.59,-366822.14,-43123.11
6629.1726,-42760.62,-365666.24,-43983.7
6629.1766,-40873.1,-363382.0,-42107.68
6629.1806,-39674.1,-363788.27,-40781.5
6629.1846,-40246.21,-365579.08,-41304.16
6629.1886,-42030.29,-366743.04,-43151.91
6629.1926,-42759.04,-365609.55,-43995.48
6629.1966,-40863.23,-363335.03,-42096.43
6629.2006,-39660.17,-363715.88,-40762.38
6629.2046,-40231.52,-365503.4,-41283.42
6629.2086,-42008.69,-366665.03,-43128.21
6629.2126,-42749.36,-365550.94,-43990.71
6629.2166,-40860.23,-363264.65,-42110.69
6629.2206,-39654.12,-363636.39,-40770.15
6629.2246,-40236.33,-365398.69,-41295.2
6629.2285,-42017.99,-366540.33,-43144.52
6629.2325,-42750.13,-365406.56,-43998.49
6629.2365,-40845.11,-363091.04,-42106.25
6629.2405,-39634.76,-363455.39,-40755.37
6629.2445,-40225.56,-365246.53,-41287.24
6629.2485,-42014.41,-366400.33,-43144.9
6629.2525,-42765.62,-365280.62,-44029.57
6629.2565,-40872.44,-362968.77,-42144.45
6629.2605,-39656.5,-363307.66,-40788.23
6629.2645,-40223.94,-365062.9,-41291.58
6629.2685,-41995.43,-366220.71,-43139.22
6629.2725,-42762.86,-365093.08,-44027.19
6629.2765,-40886.93,-362790.87,-42155.27
6629.2805,-39648.44,-363131.76,-40791.18
6629.2845,-40204.82,-364910.36,-41291.1
6629.2885,-41974.17,-366070.84,-43114.71
6629.2925,-42739.4,-364968.63,-43997.2
6629.2965,-40863.71,-362659.45,-42130.52
6629.3005,-39645.49,-362968.58,-40772.06
6629.3045,-40214.3,-364741.08,-41273.41
6629.3085,-41993.24,-365899.46,-43106.8
6629.3125,-42750.03,-364773.79,-43993.05
6629.3165,-40877.01,-362468.62,-42127.23
6629.3205,-39641.05,-362788.67,-40756.99
6629.3245,-40198.43,-364548.63,-41255.81
6629.3285,-42000.16,-365697.05,-43133.03
6629.3325,-42783.31,-364595.27,-44061.28
6629.3365,-40899.23,-362290.71,-42187.89
6629.3405,-39680.72,-362628.07,-40825.94
6629.3445,-40229.18,-364398.38,-41315.42
6629.3485,-41989.86,-365575.31,-43143.04
6629.3525,-42754.18,-364487.5,-44024.19
6629.3565,-40887.36,-362222.09,-42169.29
6629.3605,-39661.13,-362563.03,-40806.49
6629.3645,-40217.74,-364331.57,-41293.58
6629.3685,-41995.15,-365535.3,-43126.68
6629.3725,-42780.12,-364488.5,-44038.87
6629.3765,-40903.76,-362217.99,-42166.1
6629.3805,-39652.54,-362567.66,-40779.31
6629.3845,-40201.0,-364371.01,-41262.97
6629.3885,-41968.97,-365573.97,-43090.11
6629.3925,-42750.17,-364519.59,-43998.68
6629.3965,-40886.31,-362270.49,-42148.74
6629.4005,-39644.29,-362623.07,-40785.99
6629.4045,-40197.62,-364425.23,-41283.76
6629.4085,-41943.94,-365602.01,-43091.4
6629.4125,-42724.33,-364538.43,-44003.97
6629.4165,-40861.33,-362271.07,-42158.23
6629.4205,-39617.88,-362609.76,-40793.76
6629.4245,-40163.81,-364382.79,-41283.66
6629.4285,-41929.73,-365537.16,-43099.22
6629.4325,-42728.14,-364468.86,-44011.98
6629.4365,-40879.59,-362218.38,-42185.17
6629.4405,-39635.28,-362558.5,-40817.46
6629.4445,-40171.2,-364354.99,-41287.05
6629.4485,-41938.41,-365536.21,-43112.86
6629.4525,-42734.53,-364500.42,-44029.05
6629.4565,-40859.32,-362254.38,-42168.72
6629.4605,-39602.0,-362602.9,-40773.49
6629.4645,-40134.86,-364394.99,-41249.61
6629.4685,-41925.15,-365608.97,-43108.66
6629.4725,-42741.35,-364594.69,-44062.1
6629.4765,-40867.14,-362369.06,-42201.91
6629.4805,-39592.41,-362723.82,-40807.16
6629.4844,-40124.04,-364536.81,-41283.9
6629.4884,-41872.36,-365741.92,-43087.2
6629.4924,-42679.79,-364740.46,-44027.33
6629.4964,-40832.81,-362495.61,-42196.56
6629.5004,-39596.9,-362822.86,-40823.56
6629.5044,-40123.42,-364611.1,-41285.66
6629.5084,-41873.41,-365810.96,-43084.72
6629.5124,-42669.25,-364800.78,-44004.06
6629.5164,-40815.93,-362576.72,-42159.51
6629.5204,-39574.72,-362898.73,-40765.39
6629.5244,-40118.56,-364692.59,-41254.81
6629.5284,-41864.11,-365899.22,-43078.9
6629.5324,-42694.76,-364924.05,-44042.07
6629.5364,-40843.06,-362675.57,-42215.88
6629.5404,-39554.08,-362997.62,-40795.14
6629.5444,-40060.72,-364797.73,-41242.32
6629.5484,-41828.54,-366046.09,-43066.94
6629.5524,-42661.62,-365083.12,-44026.48
6629.5564,-40827.95,-362848.8,-42211.35
6629.5604,-39546.21,-363184.07,-40797.52
6629.5644,-40067.25,-365003.58,-41251.52
6629.5684,-41819.91,-366263.24,-43064.55
6629.5724,-42668.01,-365343.61,-44034.25
6629.5764,-40841.73,-363113.64,-42216.21
6629.5804,-39553.93,-363419.39,-40801.63
6629.5844,-40074.73,-365230.65,-41263.78
6629.5884,-41819.2,-366500.28,-43069.56
6629.5924,-42648.32,-365557.9,-44033.63
6629.5964,-40828.66,-363319.49,-42235.95
6629.6004,-39535.57,-363607.35,-40806.25
6629.6044,-40039.83,-365411.42,-41249.18
6629.6084,-41792.68,-366678.09,-43068.84
6629.6124,-42640.17,-365760.51,-44043.4
6629.6164,-40838.87,-363501.69,-42254.12
6629.6204,-39557.7,-363770.58,-40831.9
6629.6244,-40065.25,-365582.37,-41270.93
6629.6284,-41807.99,-366856.0,-43072.75
6629.6324,-42647.65,-365956.21,-44054.32
6629.6364,-40834.29,-363715.93,-42272.57
6629.6404,-39539.01,-363998.89,-40851.65
6629.6444,-40033.11,-365816.54,-41287.52
6629.6484,-41768.32,-367110.58,-43076.47
6629.6524,-42614.99,-366223.14,-44049.13
6629.6564,-40794.9,-363955.45,-42255.31
6629.6604,-39498.19,-364206.02,-40837.77
6629.6644,-39998.01,-365987.39,-41268.21
6629.6684,-41745.05,-367272.28,-43058.21
6629.6724,-42604.74,-366363.52,-44041.97
6629.6763,-40804.53,-364061.4,-42273.19
6629.6803,-39500.58,-364267.39,-40848.16
6629.6843,-39985.04,-366028.59,-41271.64
6629.6883,-41727.36,-367313.76,-43079.43
6629.6923,-42609.32,-366426.42,-44088.66
6629.6963,-40807.97,-364098.69,-42311.63
6629.7003,-39504.72,-364290.81,-40882.12
6629.7043,-39983.37,-366056.92,-41295.06
6629.7083,-41716.77,-367339.94,-43070.37
6629.7123,-42577.46,-366423.41,-44062.14
6629.7163,-40776.54,-364086.58,-42290.41
6629.7203,-39486.89,-364263.53,-40864.28
6629.7243,-39989.76,-366037.51,-41295.01
6629.7283,-41730.36,-367319.96,-43081.57
6629.7323,-42592.96,-366436.19,-44067.44
6629.7363,-40770.96,-364083.0,-42276.2
6629.7403,-39468.82,-364244.36,-40851.41
6629.7443,-39940.08,-365986.82,-41276.75
6629.7483,-41681.01,-367245.05,-43078.28
6629.7523,-42570.69,-366353.32,-44083.74
6629.7563,-40783.46,-363988.54,-42302.71
6629.7603,-39479.45,-364106.17,-40868.81
6629.7643,-39964.25,-365839.81,-41289.29
6629.7683,-41692.55,-367107.05,-43075.61
6629.7723,-42556.39,-366204.31,-44066.39
6629.7763,-40759.71,-363814.59,-42306.0
6629.7803,-39464.76,-363925.69,-40877.11
6629.7843,-39957.43,-365649.31,-41303.73
6629.7883,-41688.83,-366938.63,-43099.93
6629.7923,-42572.12,-366039.03,-44103.58
6629.7963,-40776.54,-363647.79,-42322.74
6629.8003,-39448.79,-363740.68,-40860.51
6629.8043,-39922.58,-365478.51,-41274.98
6629.8083,-41660.5,-366752.38,-43086.58
6629.8123,-42553.0,-365845.29,-44115.26
6629.8163,-40752.03,-363461.2,-42342.38
6629.8203,-39429.86,-363567.11,-40890.27
6629.8243,-39906.46,-365297.93,-41293.82
6629.8283,-41651.83,-366571.9,-43084.39
6629.8323,-42553.38,-365682.5,-44106.44
6629.8363,-40757.99,-363295.07,-42338.52
6629.8403,-39420.56,-363382.24,-40891.27
6629.8443,-39891.53,-365115.5,-41300.97
6629.8483,-41618.16,-366390.32,-43084.39
6629.8523,-42513.14,-365508.89,-44112.74
6629.8563,-40715.6,-363099.24,-42353.02
6629.8603,-39404.21,-363174.86,-40908.29
6629.8643,-39884.76,-364888.43,-41318.61
6629.8683,-41620.93,-366157.48,-43111.52
6629.8723,-42531.69,-365242.57,-44155.94
6629.8763,-40739.21,-362809.18,-42387.16
6629.8803,-39404.97,-362881.27,-40912.68
6629.8843,-39886.29,-364600.84,-41321.9
6629.8883,-41611.1,-365875.1,-43100.41
6629.8923,-42515.71,-364999.19,-44129.81
6629.8963,-40720.85,-362606.23,-42363.98
6629.9003,-39390.66,-362697.36,-40903.14
6629.9043,-39866.69,-364426.7,-41322.95
6629.9083,-41598.13,-365701.1,-43097.07
6629.9123,-42517.29,-364807.03,-44120.17
6629.9163,-40745.12,-362430.71,-42376.19
6629.9203,-39397.44,-362516.73,-40904.1
6629.9243,-39863.07,-364250.13,-41302.5
6629.9283,-41570.53,-365511.37,-43064.12
6629.9322,-42508.65,-364639.75,-44123.94
6629.9362,-40738.54,-362252.09,-42363.93
6629.9402,-39379.98,-362325.9,-40883.12
6629.9442,-39849.38,-364069.22,-41292.62
6629.9482,-41602.9,-365334.41,-43090.87
6629.9522,-42547.8,-364441.34,-44152.79
6629.9562,-40769.39,-362067.08,-42400.65
6629.9602,-39400.63,-362154.57,-40906.05
6629.9642,-39846.0,-363889.83,-41276.6
6629.9682,-41576.25,-365148.54,-43069.8
6629.9722,-42524.44,-364271.73,-44159.94
6629.9762,-40745.17,-361910.24,-42408.04
6629.9802,-39387.28,-362023.54,-40916.21
6629.9842,-39846.38,-363775.25,-41332.35
6629.9882,-41573.72,-365060.61,-43111.71
6629.9922,-42488.2,-364198.82,-44130.0
6629.9962,-40727.48,-361883.3,-42406.13
6630.0002,-39403.49,-362019.3,-40982.54
6630.0042,-39865.59,-363784.59,-41374.83
6630.0082,-41564.33,-365098.95,-43115.91
6630.0122,-42489.25,-364278.69,-44144.78
6630.0162,-40720.04,-361975.57,-42387.2
6630.0202,-39367.78,-362134.36,-40897.14
6630.0242,-39809.71,-363914.25,-41287.24
6630.0282,-41535.53,-365202.57,-43068.99
6630.0322,-42487.58,-364364.1,-44144.02
6630.0362,-40695.24,-362062.07,-42392.55
6630.0402,-39328.29,-362190.67,-40892.8
6630.0442,-39795.36,-363955.97,-41295.91
6630.0482,-41532.71,-365229.98,-43080.14
6630.0522,-42488.68,-364384.36,-44155.94
6630.0562,-40719.23,-362064.74,-42409.62
6630.0602,-39342.46,-362189.38,-40909.96
6630.0642,-39786.25,-363936.75,-41282.18
6630.0682,-41506.34,-365193.65,-43048.15
6630.0722,-42454.72,-364372.44,-44115.26
6630.0762,-40698.58,-362072.7,-42388.25
6630.0802,-39334.06,-362172.46,-40903.62
6630.0842,-39793.88,-363922.26,-41288.33
6630.0882,-41506.82,-365194.55,-43049.05
6630.0922,-42461.4,-364384.98,-44127.42
6630.0962,-40715.65,-362092.01,-42415.0
6630.1002,-39346.56,-362213.08,-40941.58
6630.1042,-39781.96,-363970.61,-41313.56
6630.1082,-41493.52,-365276.09,-43072.04
6630.1122,-42467.5,-364490.6,-44158.27
6630.1162,-40729.38,-362224.0,-42430.07
6630.1202,-39338.35,-362336.96,-40896.56
6630.1241,-39777.0,-364109.99,-41259.72
6630.1281,-41509.3,-365423.01,-43054.82
6630.1321,-42466.79,-364667.79,-44155.84
6630.1361,-40708.02,-362409.59,-42428.69
6630.1401,-39355.81,-362556.36,-40929.04
6630.1441,-39792.59,-364368.91,-41293.24
6630.1481,-41514.02,-365736.34,-43088.58
6630.1521,-42486.63,-365019.89,-44177.39
6630.1561,-40746.93,-362792.63,-42464.45
6630.1601,-39350.47,-362924.0,-40950.49
6630.1641,-39769.51,-364734.55,-41305.45
6630.1681,-41463.9,-366116.52,-43047.53
6630.1721,-42441.56,-365443.56,-44145.83
6630.1761,-40708.98,-363221.88,-42449.34
6630.1801,-39319.95,-363354.54,-40930.66
6630.1841,-39738.42,-365163.32,-41276.17
6630.1881,-41438.16,-366563.55,-43009.1
6630.1921,-42407.33,-365897.37,-44089.04
6630.1961,-40677.31,-363650.03,-42407.85
6630.2001,-39304.21,-363743.06,-40956.07
6630.2041,-39738.71,-365551.71,-41324.67
6630.2081,-41442.07,-366963.81,-43044.38
6630.2121,-42442.14,-366331.67,-44177.35
6630.2161,-40722.76,-364086.53,-42508.94
6630.2201,-39328.25,-364170.79,-40998.89
6630.2241,-39747.53,-365962.93,-41343.74
6630.2281,-41440.63,-367381.43,-43081.1
6630.2321,-42425.97,-366759.68,-44177.39
6630.2361,-40703.54,-364531.04,-42486.39
6630.2401,-39304.12,-364607.66,-40963.99
6630.2441,-39719.16,-366413.49,-41304.31
6630.2481,-41405.4,-367858.98,-43028.41
6630.2521,-42397.6,-367277.24,-44129.38
6630.2561,-40677.98,-365016.5,-42453.63
6630.2601,-39282.9,-365041.54,-40936.43
6630.2641,-39689.07,-366828.34,-41262.58
6630.2681,-41385.66,-368287.85,-42993.88
6630.2721,-42387.54,-367687.08,-44121.46
6630.2761,-40688.81,-365380.81,-42484.72
6630.2801,-39288.57,-365353.29,-40955.02
6630.2841,-39702.85,-367119.07,-41295.06
6630.2881,-41403.87,-368548.39,-43051.77
6630.2921,-42424.16,-367938.18,-44185.5
6630.2961,-40718.46,-365584.99,-42527.39
6630.3001,-39303.45,-365533.2,-40999.99
6630.3041,-39705.28,-367264.12,-41330.63
6630.3081,-41395.43,-368693.3,-43056.02
6630.3121,-42417.91,-368076.13,-44180.35
6630.3161,-40732.67,-365702.01,-42527.06
6630.3201,-39306.03,-365603.68,-40990.88
6630.3241,-39690.17,-367305.85,-41296.44
6630.3281,-41377.41,-368727.16,-43012.24
6630.3321,-42402.89,-368122.76,-44145.59
6630.3361,-40710.07,-365712.73,-42496.97
6630.3401,-39301.97,-365587.33,-40982.97
6630.3441,-39694.98,-367278.48,-41305.36
6630.3481,-41369.63,-368689.29,-43010.53
6630.3521,-42386.82,-368049.67,-44145.21
6630.3561,-40717.89,-365595.81,-42518.19
6630.3601,-39302.59,-365421.91,-40985.45
6630.3641,-39682.68,-367099.85,-41289.14
6630.3681,-41362.0,-368495.41,-43006.95
6630.3721,-42417.67,-367864.7,-44162.56
6630.3761,-40737.54,-365367.79,-42537.41
6630.38,-39298.25,-365150.78,-40996.17
6630.384,-39677.2,-366802.69,-41303.88
6630.388,-41353.52,-368194.19,-43016.77
6630.392,-42389.73,-367535.68,-44167.71
6630.396,-40725.33,-365048.21,-42550.57
6630.4,-39296.54,-364809.89,-41017.63
6630.404,-39676.96,-366453.83,-41317.56
6630.408,-41352.85,-367831.7,-43024.88
6630.412,-42406.99,-367170.76,-44184.02
6630.416,-40739.49,-364625.55,-42567.35
6630.42,-39301.35,-364360.76,-41030.03
6630.424,-39682.68,-365973.56,-41338.78
6630.428,-41357.81,-367315.53,-43045.24
6630.432,-42387.68,-366612.53,-44189.74
6630.436,-40725.43,-364055.72,-42593.06
6630.44,-39283.18,-363772.63,-41067.08
6630.444,-39659.84,-365388.01,-41360.1
6630.448,-41352.71,-366735.55,-43069.22
6630.452,-42420.49,-366043.42,-44246.2
6630.456,-40765.1,-363499.06,-42657.62
6630.46,-39322.62,-363232.47,-41114.62
6630.464,-39668.8,-364849.61,-41394.43
6630.468,-41330.68,-366217.7,-43089.2
6630.472,-42390.69,-365555.04,-44250.06
6630.476,-40738.64,-363032.77,-42632.3
6630.48,-39287.81,-362763.5,-41070.66
6630.484,-39661.22,-364403.43,-41365.72
6630.488,-41318.61,-365768.29,-43066.17
6630.492,-42388.25,-365125.03,-44251.83
6630.496,-40731.29,-362606.0,-42637.64
6630.5,-39286.14,-362355.51,-41079.62
6630.504,-39648.16,-363991.78,-41364.01
6630.508,-41323.38,-365354.15,-43077.33
6630.512,-42393.02,-364675.66,-44269.19
6630.516,-40718.85,-362136.69,-42634.11
6630.52,-39230.64,-361886.26,-41022.88
6630.524,-39608.29,-363528.49,-41359.72
6630.528,-41319.47,-364863.49,-43138.99
6630.532,-42398.51,-364182.56,-44328.17
6630.536,-40731.53,-361665.1,-42693.72
6630.54,-39271.07,-361415.19,-41117.77
6630.544,-39635.52,-363038.63,-41409.69
6630.548,-41282.8,-364380.64,-43091.73
6630.552,-42366.37,-363706.25,-44303.8
6630.556,-40739.73,-361226.17,-42739.92
6630.56,-39267.35,-360985.13,-41153.29
6630.564,-39623.84,-362613.91,-41432.48
6630.568,-41298.87,-363949.1,-43143.8
6630.5719,-42407.33,-363290.31,-44353.44
6630.5759,-40748.12,-360826.34,-42741.64
6630.5799,-39283.23,-360595.56,-41167.45
6630.5839,-39642.96,-362245.36,-41448.55
6630.5879,-41303.73,-363602.01,-43148.0
6630.5919,-42375.9,-362974.88,-44348.58
6630.5959,-40724.71,-360589.5,-42754.75
6630.5999,-39264.3,-360416.36,-41175.42
6630.6039,-39631.99,-362100.02,-41456.9
6630.6079,-41280.7,-363475.8,-43151.34
6630.6119,-42369.08,-362888.71,-44350.44
6630.6159,-40729.1,-360522.31,-42768.05
6630.6199,-39252.48,-360358.85,-41182.48
6630.6239,-39599.85,-362041.95,-41452.13
6630.6279,-41267.45,-363433.45,-43149.95
6630.6319,-42360.45,-362849.61,-44352.78
6630.6359,-40723.38,-360525.6,-42767.39
6630.6399,-39237.84,-360367.87,-41165.79
6630.6439,-39570.53,-362028.17,-41421.47
6630.6479,-41225.87,-363413.33,-43106.75
6630.6519,-42335.75,-362860.06,-44324.16
6630.6559,-40697.2,-360543.96,-42733.72
6630.6599,-39213.76,-360399.15,-41118.58
6630.6639,-39568.24,-362078.71,-41388.95
6630.6679,-41227.68,-363468.07,-43081.67
6630.6719,-42338.95,-362919.56,-44299.7
6630.6759,-40749.98,-360640.33,-42765.19
6630.6799,-39270.83,-360503.72,-41184.38
6630.6839,-39636.47,-362220.24,-41476.54
6630.6879,-41312.03,-363650.7,-43176.27
6630.6919,-42421.2,-363182.06,-44390.83
6630.6959,-40783.08,-360979.27,-42802.05
6630.6999,-39284.76,-360925.38,-41205.84
6630.7039,-39608.39,-362686.63,-41462.9
6630.7079,-41255.1,-364157.2,-43146.28
6630.7119,-42373.23,-363746.97,-44378.86
6630.7159,-40761.86,-361605.26,-42830.76
6630.7199,-39268.69,-361582.42,-41230.87
6630.7239,-39603.19,-363399.79,-41484.69
6630.7279,-41233.97,-364918.8,-43141.66
6630.7319,-42353.25,-364557.83,-44367.13
6630.7359,-40736.3,-362422.6,-42803.91
6630.7399,-39234.21,-362415.31,-41189.96
6630.7439,-39568.76,-364232.92,-41451.03
6630.7479,-41235.74,-365785.88,-43147.47
6630.7519,-42382.82,-365425.44,-44394.26
6630.7559,-40791.52,-363283.73,-42852.31
6630.7599,-39295.87,-363261.5,-41248.04
6630.7639,-39627.41,-365091.46,-41486.22
6630.7679,-41281.71,-366641.14,-43181.71
6630.7719,-42423.68,-366288.56,-44451.67
6630.7759,-40817.46,-364120.05,-42891.27
6630.7799,-39322.09,-364060.3,-41275.84
6630.7839,-39637.24,-365863.27,-41512.02
6630.7879,-41272.55,-367411.28,-43176.85
6630.7919,-42397.69,-367057.22,-44397.69
6630.7959,-40816.88,-364878.51,-42858.7
6630.7999,-39327.24,-364794.97,-41261.87
6630.8039,-39653.4,-366583.3,-41501.0
6630.8079,-41296.68,-368104.07,-43172.03
6630.8119,-42436.27,-367717.07,-44405.85
6630.8159,-40846.21,-365472.12,-42864.85
6630.8199,-39353.18,-365343.71,-41261.92
6630.8239,-39651.59,-367093.99,-41490.66
6630.8278,-41294.58,-368602.89,-43167.93
6630.8318,-42440.61,-368196.77,-44420.82
6630.8358,-40863.95,-365883.01,-42902.28
6630.8398,-39359.62,-365693.71,-41296.34
6630.8438,-39673.29,-367433.78,-41525.7
6630.8478,-41294.01,-368928.14,-43176.42
6630.8518,-42422.35,-368512.53,-44435.27
6630.8558,-40833.34,-366162.68,-42914.11
6630.8598,-39337.69,-365925.07,-41306.55
6630.8638,-39652.4,-367616.7,-41540.68
6630.8678,-41289.19,-369096.04,-43190.2
6630.8718,-42426.54,-368648.19,-44437.8
6630.8758,-40849.17,-366244.79,-42922.07
6630.8798,-39343.46,-365931.27,-41313.75
6630.8838,-39653.88,-367602.73,-41539.96
6630.8878,-41277.84,-369069.57,-43191.82
6630.8918,-42440.75,-368627.07,-44459.4
6630.8958,-40879.92,-366176.41,-42942.15
6630.8998,-39363.96,-365817.5,-41319.66
6630.9038,-39664.7,-367474.46,-41543.2
6630.9078,-41286.66,-368944.45,-43195.92
6630.9118,-42436.84,-368494.55,-44458.78
6630.9158,-40870.48,-366026.97,-42961.32
6630.9198,-39354.33,-365632.67,-41346.51
6630.9238,-39670.52,-367254.59,-41586.21
6630.9278,-41287.33,-368695.11,-43235.78
6630.9318,-42439.08,-368238.11,-44501.02
6630.9358,-40884.4,-365724.8,-42981.82
6630.9398,-39392.29,-365300.37,-41377.64
6630.9438,-39716.49,-366898.91,-41628.32
6630.9478,-41345.74,-368348.98,-43288.81
6630.9518,-42491.87,-367881.77,-44552.95
6630.9558,-40934.9,-365344.52,-43058.59
6630.9598,-39406.16,-364872.79,-41423.61
6630.9638,-39698.08,-366442.53,-41627.17
6630.9678,-41319.57,-367895.5,-43283.23
6630.9718,-42495.02,-367436.31,-44576.08
6630.9758,-40936.28,-364868.02,-43072.04
6630.9798,-39399.77,-364383.84,-41436.15
6630.9838,-39689.78,-365973.71,-41649.73
6630.9878,-41305.98,-367425.2,-43300.82
6630.9918,-42478.38,-366962.19,-44583.47
6630.9958,-40932.28,-364415.83,-43090.4
6630.9998,-39391.24,-363926.07,-41441.35
6631.0038,-39687.02,-365510.94,-41642.15
6631.0078,-41297.2,-366947.27,-43285.14
6631.0118,-42496.26,-366485.5,-44605.83
6631.0158,-40987.12,-363919.68,-43169.84
6631.0201,-39459.57,-363436.07,-41538.53
6631.0241,-39735.85,-365009.02,-41732.13
6631.0281,-41334.78,-366425.51,-43360.1
6631.0321,-42509.7,-365954.92,-44631.92
6631.0361,-40985.21,-363403.94,-43146.33
6631.0401,-39449.74,-362919.71,-41489.46
6631.0441,-39749.2,-364507.81,-41712.48
6631.0481,-41368.78,-365932.27,-43360.52
6631.0521,-42550.43,-365452.38,-44654.18
6631.0561,-41004.76,-362886.66,-43166.59
6631.0601,-39475.92,-362405.44,-41527.71
6631.0641,-39763.74,-363983.48,-41726.4
6631.0681,-41378.07,-365407.51,-43382.79
6631.0721,-42567.31,-364916.51,-44691.14
6631.0761,-41029.79,-362367.39,-43206.41
6631.0801,-39482.46,-361883.21,-41541.06
6631.0837,-39773.99,-363483.19,-41745.95
6631.0877,-41398.1,-364889.09,-43405.01
6631.0917,-42584.71,-364360.33,-44700.82
6631.0957,-41047.05,-361812.73,-43224.63
6631.0997,-39505.68,-361373.18,-41579.73
6631.1037,-39776.23,-362950.7,-41770.32
6631.1077,-41396.77,-364335.06,-43413.26
6631.1117,-42608.84,-363804.91,-44740.49
6631.1157,-41086.3,-361273.33,-43277.36
6631.1197,-39532.86,-360805.65,-41618.64
6631.1237,-39827.3,-362377.02,-41832.17
6631.1277,-41436.87,-363724.51,-43474.77
6631.1317,-42627.77,-363172.0,-44769.01
6631.1357,-41085.39,-360652.54,-43282.85
6631.1397,-39524.46,-360220.05,-41618.54
6631.1437,-39792.4,-361793.28,-41802.13
6631.1477,-41404.68,-363156.12,-43449.31
6631.1517,-42609.36,-362615.2,-44767.72
6631.1557,-41071.47,-360122.44,-43279.7
6631.1597,-39505.58,-359736.82,-41603.67
6631.1637,-39786.68,-361349.72,-41796.98
6631.1677,-41392.14,-362707.37,-43441.87
6631.1717,-42602.93,-362179.61,-44765.57
6631.1757,-41083.77,-359731.57,-43288.67
6631.1797,-39522.56,-359350.77,-41612.49
6631.1837,-39793.11,-360955.71,-41806.51
6631.1877,-41385.99,-362326.28,-43445.54
6631.1917,-42593.44,-361800.9,-44774.49
6631.1957,-41113.81,-359403.84,-43368.39
6631.1997,-39552.41,-359067.96,-41707.62
6631.2037,-39815.05,-360708.14,-41885.43
6631.2077,-41433.67,-362086.72,-43545.3
6631.2117,-42651.04,-361595.53,-44871.72
6631.2157,-41113.0,-359238.33,-43380.84
6631.2197,-39546.16,-358944.03,-41705.42
6631.2237,-39821.01,-360643.24,-41898.59
6631.2277,-41432.67,-362064.07,-43536.29
6631.2317,-42643.03,-361594.39,-44857.27
6631.2357,-41121.34,-359310.15,-43373.69
6631.2397,-39545.06,-359085.65,-41688.16
6631.2437,-39821.68,-360818.43,-41888.91
6631.2477,-41440.21,-362274.26,-43541.77
6631.2517,-42675.21,-361876.34,-44896.42
6631.2557,-41156.11,-359658.81,-43425.09
6631.2597,-39583.4,-359513.47,-41738.56
6631.2637,-39849.14,-361288.26,-41930.63
6631.2677,-41460.9,-362786.67,-43578.87
6631.2717,-42695.24,-362415.21,-44920.31
6631.2756,-41187.86,-360244.17,-43463.09
6631.2796,-39604.38,-360105.51,-41765.46
6631.2836,-39861.49,-361904.52,-41931.16
6631.2876,-41455.7,-363447.04,-43555.55
6631.2916,-42688.09,-363134.71,-44911.96
6631.2956,-41182.33,-360999.06,-43464.86
6631.2996,-39593.37,-360912.08,-41766.27
6631.3036,-39837.17,-362745.66,-41935.4
6631.3076,-41443.64,-364298.29,-43596.18
6631.3116,-42687.52,-363980.91,-44958.12
6631.3156,-41191.39,-361871.48,-43506.82
6631.3196,-39593.18,-361789.6,-41797.69
6631.3236,-39846.95,-363649.17,-41970.35
6631.3276,-41446.07,-365213.77,-43601.66
6631.3316,-42674.93,-364932.58,-44947.77
6631.3356,-41152.67,-362836.45,-43488.46
6631.3396,-39564.71,-362776.99,-41781.95
6631.3436,-39819.91,-364640.14,-41943.98
